<DATE>,amzn.us.txt,msft.us.txt,aapl.us.txt,intc.us.txt,gs_n.us.txt,spy.us.txt,ivv.us.txt,vxx.us.txt,eu.c.txt,xauusd.txt,gdx.us.txt,gld.us.txt
2015-02-17,375.43,39.09,29.28,29.905,,187.72,188.22,,1.1416,1209.22,19.928,116.01
2015-02-18,373.37,39.046,29.478,29.489,,187.74,188.18,,1.14,1212.79,20.384,116.34
2015-02-19,378.99,39.022,29.418000000000003,29.445,,187.59,188.01,,1.1364,1206.82,19.899,115.94
2015-02-20,383.66,39.335,29.66,29.618000000000002,,188.69,189.16,,1.138,1201.11,19.812,115.28
2015-02-23,380.14,39.6,30.462,29.061,,188.67,189.11,,1.1333,1201.34,19.899,115.43
2015-02-24,378.59,39.549,30.27,29.618000000000002,,189.21,189.68,,1.1341,1200.65,19.783,115.26
2015-02-25,385.37,39.461999999999996,29.495,29.214000000000002,,189.06,189.55,,1.1362,1203.86,20.142,115.7
2015-02-26,384.8,39.522,29.868000000000002,28.965,,188.83,189.32,,1.1198,1209.08,20.305999999999997,116.07
2015-02-27,380.16,39.335,29.42,28.622,,188.19,188.69,,1.1194,1211.57,20.616,116.16
2015-03-02,385.65,39.36,29.561999999999998,29.316,,189.37,189.9,,1.1185,1206.38,20.112000000000002,115.68
2015-03-03,384.61,38.821999999999996,29.63,29.353,,188.59,189.05,,1.1177,1203.86,19.745,115.47
2015-03-04,382.72,38.624,29.44,29.37,,187.83,188.25,,1.1072,1200.59,19.415,115.11
2015-03-05,387.83,38.672,28.951999999999998,29.034000000000002,,188.02,188.42,,1.1029,1197.91,19.454,115.0
2015-03-06,380.09,37.996,28.995,28.57,,185.4,185.82,,1.0847,1165.53,18.000999999999998,111.86
2015-03-09,378.56,38.437,29.115,28.163,,186.13,186.56,,1.0852,1166.98,17.352,111.97
2015-03-10,369.51,37.7,28.511999999999997,27.288,,183.13,183.56,,1.0708,1161.4,17.118,111.42
2015-03-11,366.37,37.659,27.995,27.829,,182.66,183.17,,1.0545,1155.37,17.633,110.75
2015-03-12,374.24,36.957,28.148000000000003,26.230999999999998,,183.34,185.46,,1.0632,1153.76,17.506,110.72
2015-03-13,370.58,37.117,28.311999999999998,26.622,,185.89,186.28,,1.0496,1157.34,17.506,110.88
2015-03-16,373.35,37.279,28.615,26.54,,186.32,186.84,,1.0568,1154.31,17.544,110.81
2015-03-17,371.92,37.398,29.092,26.33,,185.81,186.21,,1.0588,1149.49,17.371,110.21
2015-03-18,375.14,38.126,29.421999999999997,26.589000000000002,,188.02,188.39,,1.0869,1167.99,18.252,112.37
2015-03-19,373.24,37.924,29.2,26.46,,187.17,187.63,,1.0663,1171.35,18.127,112.29
2015-03-20,378.49,38.464,28.84,26.953000000000003,,188.8,189.26,,1.0834,1182.55,18.727999999999998,113.57
2015-03-23,375.11,38.437,29.131999999999998,26.858,,188.45,188.96,,1.0948,1190.08,19.134,114.29
2015-03-24,374.09,38.481,29.015,26.500999999999998,,187.4,187.77,,1.0917,1193.14,19.027,114.57
2015-03-25,370.96,37.191,28.261999999999997,25.73,,184.62,185.11,,1.0975,1195.4,18.756,114.73
2015-03-26,367.35,36.967,28.451999999999998,25.892,,184.18,184.63,,1.0888,1204.16,18.475,115.48
2015-03-27,370.56,36.75,28.23,27.543000000000003,,184.6,185.02,,1.0905,1198.78,18.252,115.06
2015-03-30,374.59,36.741,28.941999999999997,27.081,,186.86,187.3,,1.0824,1186.02,17.894000000000002,113.75
2015-03-31,372.1,36.467,28.495,26.915,,185.25,185.71,,1.0744,1183.38,17.67,113.66
2015-04-01,370.26,36.528,28.455,26.521,,184.56,185.1,,1.0757,1204.26,18.612000000000002,115.6
2015-04-02,372.25,36.14,28.701999999999998,26.521,,185.26,185.64,,1.0876,1202.86,18.398,115.28
2015-04-06,377.04,37.260999999999996,29.162,26.72,,186.46,186.98,,1.0929,1214.82,19.085,116.69
2015-04-07,374.41,37.253,28.86,26.906999999999996,,185.99,186.38,,1.0802,1208.66,18.592,116.11
2015-04-08,381.2,37.154,28.77,26.953000000000003,,186.61,187.11,,1.078,1202.86,18.495,115.47
2015-04-09,383.54,37.21,28.988000000000003,26.889,,187.47,187.92,,1.0663,1194.76,18.32,114.67
2015-04-10,382.65,37.422,29.105,27.487,,188.48,188.91,,1.0598,1208.56,18.843,115.97
2015-04-13,382.36,37.458,29.048000000000002,27.314,,187.63,188.02,,1.0574,1199.1,18.658,115.14
2015-04-14,385.11,37.361,28.928,27.107,,187.99,188.34,,1.0655,1192.71,18.805,114.44
2015-04-15,383.45,37.909,29.035,28.26,,188.82,189.33,,1.0684,1202.32,19.355999999999998,115.43
2015-04-16,386.04,37.818000000000005,28.898000000000003,28.293000000000003,,188.76,189.23,,1.0767,1198.7,19.124000000000002,115.03
2015-04-17,375.56,37.334,28.568,27.949,,186.58,187.06,,1.0803,1204.81,19.104,115.6
2015-04-20,389.51,38.481,29.225,28.171999999999997,,188.31,188.76,,1.0745,1196.42,19.212,114.72
2015-04-21,391.18,38.245,29.061999999999998,27.916,,188.1,188.55,,1.0733,1202.71,19.347,115.38
2015-04-22,389.8,38.563,29.455,28.149,,189.01,189.5,,1.0724,1187.61,18.708,113.83
2015-04-23,389.99,38.876,29.701999999999998,27.846,,189.48,189.96,,1.0828,1194.1,19.163,114.66
2015-04-24,445.1,42.938,29.84,27.615,,189.94,190.38,,1.087,1178.99,18.756,113.05
2015-04-27,438.56,43.083,30.38,27.976,,189.12,189.63,,1.0882,1202.14,19.144000000000002,115.33
2015-04-28,429.31,44.092,29.898000000000003,28.421999999999997,,189.74,190.15,,1.0982,1212.19,19.889,116.33
2015-04-29,429.37,44.00899999999999,29.46,28.302,,188.95,189.41,,1.1112,1204.93,20.073,115.51
2015-04-30,421.78,43.63,28.662,28.019000000000002,,187.06,187.5,,1.123,1184.5,19.483,113.47
2015-05-01,422.87,43.638000000000005,29.531999999999996,28.768,,189.08,189.54,,1.1202,1177.85,19.637999999999998,113.08
2015-05-04,423.04,43.272,29.475,28.778000000000002,,189.63,190.13,,1.1144,1188.57,19.774,114.1
2015-05-05,421.19,42.696999999999996,28.818,28.298000000000002,,187.47,187.93,,1.1183,1193.51,19.589000000000002,114.42
2015-05-06,419.1,41.515,28.63,27.936,,186.67,187.16,,1.1342,1192.0,19.094,114.36
2015-05-07,426.88,41.89,28.811999999999998,27.951999999999998,,187.44,187.88,,1.1264,1184.92,19.212,113.42
2015-05-08,433.69,42.831,29.351999999999997,28.436,,189.91,190.34,,1.1202,1188.37,19.347,113.97
2015-05-11,432.85,42.49,29.048000000000002,28.344,,188.99,189.42,,1.1155,1184.25,19.396,113.53
2015-05-12,431.02,42.47,28.948,27.96,,188.44,188.83,,1.1214,1194.1,19.656,114.5
2015-05-13,426.87,42.72,28.982,28.298000000000002,,188.47,188.91,,1.135,1215.33,20.132,116.55
2015-05-14,432.28,43.702,29.66,28.583000000000002,,190.43,190.9,,1.1412,1221.6,20.171,117.18
2015-05-15,426.0,43.316,29.618000000000002,28.603,,190.64,191.12,,1.1445,1225.13,20.073,117.53
2015-05-18,425.24,43.067,29.938000000000002,28.967,,191.21,191.69,,1.1320000000000001,1225.89,20.102999999999998,117.52
2015-05-19,421.71,42.956,29.91,28.741999999999997,,191.14,191.66,,1.1147,1208.48,19.375999999999998,115.89
2015-05-20,423.86,42.956,29.908,28.930999999999997,,191.01,191.47,,1.1098,1209.92,19.454,116.08
2015-05-21,431.63,42.812,30.221999999999998,29.090999999999998,,191.58,192.03,,1.1113,1206.92,19.317999999999998,115.69
2015-05-22,427.63,42.346000000000004,30.485,29.0,,191.1,191.62,,1.1013,1205.67,19.212,115.6
2015-05-26,425.47,42.06399999999999,29.815,28.698,,189.07,189.55,,1.0882,1187.99,18.648,113.91
2015-05-27,431.42,42.983999999999995,30.368000000000002,29.228,,190.85,191.35,,1.0901,1188.32,18.833,113.89
2015-05-28,426.57,42.839,30.302,29.487,,190.66,191.09,,1.095,1188.61,18.988,114.02
2015-05-29,429.23,42.308,29.958000000000002,29.877,,189.46,189.93,,1.0983,1190.22,18.969,114.1
2015-06-01,430.92,42.643,30.018,29.397,,189.86,190.27,,1.0926,1189.6,18.881,114.0
2015-06-02,430.99,42.365,29.885,28.846,,189.67,190.11,,1.1143,1193.44,19.163,114.46
2015-06-03,436.59,42.298,29.92,28.379,,190.18,190.64,,1.1273,1185.82,18.805,113.64
2015-06-04,430.78,41.857,29.76,28.013,,188.55,189.11,,1.1244,1177.01,18.475,112.84
2015-06-05,426.95,41.658,29.588,27.607,,188.24,188.68,,1.1107,1171.2,18.242,112.24
2015-06-08,423.5,41.285,29.392,27.139,,187.08,187.54,,1.1311,1174.09,18.427,112.57
2015-06-09,425.48,41.215,29.308000000000003,27.094,,187.05,187.48,,1.128,1176.76,18.194000000000003,112.82
2015-06-10,430.77,42.082,29.645,27.588,,189.28,189.69,,1.1327,1185.95,18.369,113.78
2015-06-11,432.97,41.928999999999995,29.572,27.615,,189.92,190.34,,1.1265,1182.43,18.155,113.26
2015-06-12,429.92,41.504,29.25,27.156,,188.46,188.89,,1.1259,1181.35,17.971,113.23
2015-06-15,423.67,41.053000000000004,29.188000000000002,27.213,,187.65,188.09,,1.1286,1186.57,18.011,113.73
2015-06-16,427.26,41.378,29.35,27.432,,188.66,189.14,,1.1251,1181.94,17.759,113.32
2015-06-17,427.81,41.504,29.28,27.698,,188.97,189.41,,1.1328,1185.34,18.271,113.85
2015-06-18,439.39,42.181000000000004,29.408,28.073,,190.92,191.31,,1.137,1202.0,18.504,115.32
2015-06-19,434.92,41.62,29.112,27.805,,190.11,190.18,,1.1353,1201.19,18.058,115.12
2015-06-22,436.29,41.733999999999995,29.35,27.97,,191.05,191.54,,1.1343,1186.1,17.759,113.64
2015-06-23,445.99,41.448,29.215,27.816999999999997,,191.18,191.63,,1.1165,1178.35,17.805999999999997,112.89
2015-06-24,440.84,41.196000000000005,29.462,27.666999999999998,,189.82,190.27,,1.1205,1175.34,17.788,112.59
2015-06-25,440.1,41.215,29.328000000000003,27.735,,189.22,189.66,,1.1205,1173.29,17.602999999999998,112.44
2015-06-26,438.1,40.86,29.148000000000003,26.892,,189.18,189.71,,1.1166,1174.78,17.525,112.56
2015-06-29,429.86,40.061,28.64,26.35,,185.24,185.73,,1.126,1180.23,17.342,113.07
2015-06-30,434.09,39.861999999999995,28.845,26.371,,185.65,186.16,,1.114,1172.36,17.206,112.37
2015-07-01,437.39,40.121,29.112,26.164,,187.11,187.64,,1.105,1169.19,16.741,111.98
2015-07-02,437.71,40.088,29.078000000000003,26.493000000000002,,186.92,187.41,,1.1083,1166.65,17.08,111.76
2015-07-06,436.04,40.078,28.98,26.045,,186.37,186.89,,1.1056,1170.24,17.293,112.06
2015-07-07,436.72,39.995,28.908,25.925,,187.57,188.04,,1.1,1155.25,16.451,110.76
2015-07-08,429.7,39.939,28.19,25.576,,184.4,184.85,,1.1079,1158.87,16.335,111.09
2015-07-09,434.39,40.194,27.618000000000002,25.081999999999997,,184.74,185.22,,1.1042,1159.88,16.402,111.36
2015-07-10,443.51,40.277,28.355,25.29,,187.09,187.6,,1.1145,1162.78,16.227999999999998,111.49
2015-07-13,455.57,41.11600000000001,28.9,25.775,,189.14,189.64,,1.1008,1157.83,16.275,110.99
2015-07-14,465.57,41.18899999999999,28.888,25.706999999999997,,189.99,190.43,,1.1007,1156.09,16.169,110.74
2015-07-15,461.19,41.31399999999999,29.162,25.741999999999997,,189.92,190.36,,1.0944,1149.12,15.800999999999998,110.16
2015-07-16,475.48,42.126000000000005,29.552,25.925,,191.43,191.88,,1.0877,1145.8,15.647,109.76
2015-07-17,483.01,42.09,29.815,25.551,,191.59,192.07,,1.0833,1134.11,14.939,108.65
2015-07-20,488.1,42.365,30.372,25.23,,191.7,192.14,,1.082,1097.51,13.331,105.7
2015-07-21,488.0,42.684,30.07,24.901,,190.92,191.39,,1.0941,1101.78,13.681,105.37
2015-07-22,488.27,41.11600000000001,28.802,24.796999999999997,,190.61,191.01,,1.0922,1094.78,13.640999999999998,104.8
2015-07-23,482.18,41.629,28.788,24.789,,189.51,189.99,,1.0994,1091.01,13.195,104.33
2015-07-24,529.42,41.476000000000006,28.631999999999998,24.33,,187.55,187.97,,1.0978,1098.97,13.640999999999998,105.35
2015-07-27,531.41,40.945,28.238000000000003,24.576999999999998,,186.43,186.84,,1.1094,1094.23,13.145999999999999,104.86
2015-07-28,526.03,40.935,28.378,25.107,,188.74,189.18,,1.1057,1095.85,13.263,105.02
2015-07-29,529.0,41.792,28.291999999999998,25.153000000000002,,190.07,190.44,,1.0985,1096.68,13.534,105.17
2015-07-30,536.76,42.326,28.145,25.063000000000002,,190.12,190.5,,1.0933,1088.64,13.040999999999999,104.27
2015-07-31,536.15,42.163000000000004,27.895,25.099,,189.82,190.25,,1.0986,1095.23,13.321,104.93
2015-08-03,535.03,42.261,27.232,25.185,,189.16,189.6,,1.0953,1086.78,12.856,104.1
2015-08-04,531.9,42.92,26.368000000000002,25.255,,188.79,189.2,,1.0885,1088.13,12.875,104.31
2015-08-05,537.01,42.956,26.541999999999998,25.456999999999997,,189.41,189.91,,1.0905,1085.67,12.683,103.93
2015-08-06,529.46,42.09,26.6,25.361,,187.89,188.36,,1.0925,1089.98,12.953,104.39
2015-08-07,522.62,42.196999999999996,26.69,25.247,,187.51,187.93,,1.0963,1092.48,12.982000000000001,104.65
2015-08-10,524.0,42.731,27.665,25.912,,189.88,190.31,,1.1016,1104.85,13.843,105.72
2015-08-11,527.46,41.901,26.22,25.326,,188.16,188.57,,1.1042,1109.23,14.067,106.26
2015-08-12,525.91,42.196999999999996,26.625,25.756,,188.4,188.76,,1.1157,1125.29,15.036,107.75
2015-08-13,529.66,42.19,26.601999999999997,25.238000000000003,,188.15,188.56,,1.1152,1115.49,14.183,106.86
2015-08-14,531.52,42.431999999999995,26.788,25.37,,188.83,189.22,,1.1115,1115.41,14.039000000000001,106.85
2015-08-17,535.22,42.723,27.065,25.421,,189.9,190.34,,1.1076,1117.51,14.57,107.13
2015-08-18,535.02,42.958,26.915,25.275,,189.32,189.81,,1.1031,1117.87,14.308,107.11
2015-08-19,532.92,42.361999999999995,26.572,24.793000000000003,,187.86,188.27,,1.1125,1133.85,14.725999999999999,108.55
2015-08-20,515.78,41.496,26.025,24.066,,183.94,184.25,,1.1237,1153.27,15.325999999999999,110.44
2015-08-21,494.47,39.143,24.436999999999998,23.219,,178.2,178.61,,1.1375,1159.56,14.909,111.13
2015-08-24,463.37,37.878,23.824,22.947,,170.93,171.16,,1.1613,1155.39,13.69,110.53
2015-08-25,466.37,36.778,23.967,22.615,,168.88,169.16,,1.1520000000000001,1140.72,13.244000000000002,109.16
2015-08-26,500.77,38.814,25.342,23.865,,175.36,175.79,,1.1298,1124.88,12.633,107.67
2015-08-27,518.37,39.897,26.085,24.23,,179.68,180.1,,1.1248,1125.34,13.36,107.73
2015-08-28,518.01,39.924,26.17,24.845,,179.69,180.09,,1.1182,1134.33,13.806,108.7
2015-08-31,512.89,39.551,26.05,24.95,,178.24,178.55,,1.1213,1134.6,13.671,108.82
2015-09-01,496.54,38.006,24.885,24.322,,172.94,173.15,,1.1315,1140.14,13.244000000000002,109.2
2015-09-02,510.55,39.406,25.955,25.003,,176.18,176.57,,1.1227,1134.03,13.205,108.62
2015-09-03,504.72,39.533,25.5,25.421,,176.32,176.71,,1.1126,1125.89,12.963,107.84
2015-09-04,499.0,38.727,25.241999999999997,24.934,,173.64,173.99,,1.1147,1122.28,12.972999999999999,107.49
2015-09-08,517.54,39.887,25.948,25.787,,178.01,178.47,,1.12,1121.79,13.126,107.52
2015-09-09,516.89,39.143,25.45,25.563000000000002,,175.66,176.0,,1.1205,1107.14,12.719000000000001,106.13
2015-09-10,522.24,39.34,26.01,25.587,,176.61,176.93,,1.1279,1110.96,12.710999999999999,106.38
2015-09-11,529.44,39.515,26.385,25.764,,177.41,177.8,,1.1332,1107.98,12.798,106.16
2015-09-14,521.38,39.114000000000004,26.64,25.691999999999997,,176.77,177.11,,1.1316,1108.23,12.663,106.22
2015-09-15,522.37,39.967,26.865,25.989,,178.96,179.33,,1.1269,1105.19,12.702,105.9
2015-09-16,527.39,40.26,26.892,26.023000000000003,,180.5,180.95,,1.1288,1118.96,13.457,107.31
2015-09-17,538.87,40.216,26.32,25.975,,180.09,180.49,,1.1432,1131.11,13.825,108.41
2015-09-18,540.26,39.515,26.21,25.37,,177.26,177.47,,1.1288,1139.55,14.029000000000002,109.21
2015-09-21,548.39,40.089,26.618000000000002,25.491999999999997,,178.05,178.41,,1.119,1133.84,13.562999999999999,108.53
2015-09-22,538.4,39.897,26.198,25.061999999999998,,175.76,176.15,,1.1127,1125.42,12.943,107.79
2015-09-23,536.07,39.869,26.41,25.125999999999998,,175.49,175.86,,1.1176,1130.55,12.845999999999998,108.22
2015-09-24,533.75,39.906,26.57,24.898000000000003,,174.86,175.26,,1.1226,1153.56,13.776,110.49
2015-09-25,524.25,39.933,26.5,25.184,,174.81,175.13,,1.1207,1146.81,13.543,109.81
2015-09-28,504.06,39.34,25.98,25.144000000000002,,170.42,170.73,,1.1236,1132.56,12.905,108.42
2015-09-29,496.07,39.479,25.2,25.563000000000002,,170.53,170.76,,1.1256,1127.87,12.991,107.98
2015-09-30,511.89,40.225,25.485,26.35,,173.68,174.08,,1.1179,1115.34,13.311,106.86
2015-10-01,520.72,40.542,25.315,26.229,,174.14,174.54,,1.1184,1114.07,12.991,106.73
2015-10-02,532.54,41.413999999999994,25.502,26.673000000000002,,176.77,177.12,,1.1221,1137.99,14.039000000000001,108.99
2015-10-05,543.68,42.38,25.592,27.285999999999998,,179.9,180.32,,1.1182,1135.9,14.649000000000001,108.77
2015-10-06,537.48,42.483999999999995,25.715,27.748,,179.29,179.68,,1.1274,1147.23,15.190999999999999,109.86
2015-10-07,541.94,42.531000000000006,25.592,28.250999999999998,,180.75,181.14,,1.1236,1145.55,15.122,109.7
2015-10-08,533.16,43.123000000000005,25.295,28.427,,182.37,182.79,,1.1277,1139.53,14.929,109.14
2015-10-09,539.8,42.813,25.905,28.099,,182.46,182.93,,1.1361,1157.58,15.753,110.87
2015-10-12,550.19,42.714,25.781999999999996,28.159000000000002,,182.63,183.11,,1.1363,1164.59,15.287,111.31
2015-10-13,548.9,42.61600000000001,25.822,28.009,,181.52,181.91,,1.1383,1169.19,15.376,111.86
2015-10-14,544.83,42.422,25.465,28.674,,180.63,181.01,,1.1471,1183.79,16.373,113.81
2015-10-15,562.44,42.723,25.84,28.631,,183.43,183.79,,1.1373,1183.65,16.363,113.29
2015-10-16,570.76,43.177,25.651999999999997,28.885,,184.21,184.56,,1.1353,1176.38,15.878,112.49
2015-10-19,573.15,43.277,25.81,29.366,,184.3,184.71,,1.1320000000000001,1171.07,15.21,112.02
2015-10-20,560.88,43.413000000000004,26.288,29.234,,184.08,184.45,,1.1344,1176.09,15.82,112.73
2015-10-21,555.77,42.894,26.285,29.173000000000002,,182.96,183.39,,1.1340000000000001,1168.32,15.356,111.73
2015-10-22,563.91,43.648,26.685,30.074,,186.03,186.38,,1.1109,1165.97,15.618,111.69
2015-10-23,599.03,48.048,27.511999999999997,30.509,,188.1,188.47,,1.1012,1165.02,16.005,111.5
2015-10-26,608.61,49.303000000000004,26.635,30.238000000000003,,187.63,188.06,,1.1052,1163.51,15.51,111.43
2015-10-27,611.01,48.793,26.462,30.134,,187.27,187.7,,1.1039,1166.9,15.539000000000001,111.68
2015-10-28,617.1,49.058,27.558000000000003,30.342,,189.38,189.82,,1.0921,1157.61,15.394,110.78
2015-10-29,626.55,48.495,27.842,29.75,,189.27,189.71,,1.0973,1147.8,14.649000000000001,109.72
2015-10-30,625.9,47.838,27.61,29.601999999999997,,188.47,188.86,,1.0999,1142.22,14.493,109.3
2015-11-02,628.35,48.383,27.995,29.818,,190.7,191.15,,1.1012,1134.72,14.55,108.59
2015-11-03,625.31,49.211999999999996,28.322,29.993000000000002,,191.24,191.65,,1.0959999999999999,1117.93,14.474,106.98
2015-11-04,640.95,49.438,28.185,30.066,,190.68,191.14,,1.0866,1107.95,14.164000000000001,105.97
2015-11-05,655.65,49.42100000000001,28.058000000000003,29.933000000000003,,190.49,190.89,,1.0881,1104.63,13.640999999999998,105.64
2015-11-06,659.37,49.911,28.092,29.791999999999998,,190.39,190.84,,1.074,1088.36,13.040999999999999,104.1
2015-11-09,655.49,49.218999999999994,27.971999999999998,29.362,,188.59,189.0,,1.075,1092.28,13.398,104.4
2015-11-10,659.68,48.626999999999995,27.092,29.238000000000003,,189.04,189.48,,1.0726,1090.32,13.05,104.18
2015-11-11,673.25,48.757,26.941999999999997,28.93,,188.3,188.72,,1.0742,1086.46,13.225,103.83
2015-11-12,665.6,48.457,26.85,28.524,,185.71,186.07,,1.0815,1085.8,13.05,103.85
2015-11-13,642.35,48.019,26.061999999999998,28.269000000000002,,183.6,184.01,,1.0759999999999998,1082.07,13.195,103.56
2015-11-16,647.81,48.857,26.49,28.26,,186.34,186.82,,1.0685,1083.94,13.311,103.71
2015-11-17,643.3,48.464,26.38,28.738000000000003,,186.22,186.56,,1.0647,1071.24,12.673,102.34
2015-11-18,663.54,49.268,27.208000000000002,29.193,,189.18,189.6,,1.0657,1070.7,13.069,102.43
2015-11-19,661.27,49.352,27.561999999999998,30.195999999999998,,189.03,189.43,,1.0731,1082.07,13.534,103.56
2015-11-20,668.45,49.58,27.685,30.513,,189.72,190.28,,1.065,1077.73,12.982000000000001,103.09
2015-11-23,678.99,49.58,27.315,30.354,,189.49,189.91,,1.0635,1068.63,12.914000000000001,102.26
2015-11-24,671.15,49.636,27.585,30.249000000000002,,189.76,190.19,,1.0638,1075.6,13.407,102.94
2015-11-25,675.34,49.121,27.385,30.329,,189.73,190.2,,1.0618,1072.13,13.282,102.46
2015-11-27,673.26,49.343,27.33,30.336,,189.96,190.35,,1.0595,1058.63,13.030999999999999,101.25
2015-11-30,664.8,49.725,27.45,30.611,,189.15,189.6,,1.0566,1064.66,13.331,101.92
2015-12-01,679.06,50.521,27.215,30.891,,190.95,191.47,,1.0629,1069.24,13.718,102.28
2015-12-02,676.01,50.512,26.982,30.663,,189.01,189.5,,1.0608,1054.13,13.36,100.69
2015-12-03,666.25,49.59,26.732,29.969,,186.34,186.76,,1.0939,1061.79,13.640999999999998,101.76
2015-12-04,672.64,51.153,27.62,30.759,,190.01,190.44,,1.0871,1087.07,14.368,104.02
2015-12-07,669.83,51.06100000000001,27.445,30.805,,188.83,189.26,,1.0835,1071.34,13.755999999999998,102.67
2015-12-08,677.33,51.043,27.432,30.594,,187.58,188.01,,1.0895,1075.03,13.640999999999998,102.84
2015-12-09,664.79,50.302,26.825,30.645,,186.11,186.5,,1.1024,1073.22,13.825,102.64
2015-12-10,662.32,50.568999999999996,26.955,30.611,,186.58,187.01,,1.0941,1072.08,13.765999999999998,102.55
2015-12-11,640.15,49.458999999999996,26.261999999999997,30.171,,182.99,183.29,,1.0996,1077.26,13.932,103.11
2015-12-14,657.91,50.449,26.095,30.344,,183.93,184.44,,1.0993,1060.19,13.136,101.79
2015-12-15,658.64,50.501999999999995,25.635,30.973000000000003,,185.86,186.24,,1.0931,1061.73,13.205,101.52
2015-12-16,675.77,51.356,25.83,31.078000000000003,,188.55,188.97,,1.0913,1072.26,13.727,102.75
2015-12-17,670.65,50.961999999999996,25.285,30.734,,185.72,186.17,,1.0821,1051.58,12.924000000000001,100.5
2015-12-18,664.14,49.525,24.605999999999998,29.816999999999997,,182.37,182.67,,1.0868,1066.65,13.215,102.04
2015-12-21,664.51,50.165,24.9,30.144000000000002,,183.91,184.23,,1.0917,1080.28,13.445,103.15
2015-12-22,663.15,50.641000000000005,24.88,30.575,,185.58,185.97,,1.0953,1072.47,13.367,102.61
2015-12-23,663.7,51.071000000000005,25.201999999999998,30.813000000000002,,187.87,188.29,,1.0912,1071.13,13.651,102.31
2015-12-24,662.79,50.931999999999995,25.068,30.795,,187.54,187.92,,1.0965,1076.88,13.944,103.05
2015-12-28,675.2,51.18899999999999,24.78,30.750999999999998,,187.11,187.5,,1.0969,1069.83,13.474,102.27
2015-12-29,693.97,51.74,25.228,31.2,,189.1,189.63,,1.0932,1069.11,13.630999999999998,102.2
2015-12-30,689.07,51.519,24.898000000000003,30.805,,187.78,188.23,,1.0931,1061.53,13.347999999999999,101.42
2015-12-31,675.89,50.758,24.425,30.329,,185.91,186.28,,1.087,1061.46,13.405,101.46
2016-01-04,636.99,50.138000000000005,24.445999999999998,29.924,,183.3,183.72,,1.0833,1074.42,13.767000000000001,102.89
2016-01-05,633.79,50.365,23.83,29.783,,183.62,184.09,,1.0758,1077.94,13.699000000000002,103.18
2016-01-06,632.65,49.45,23.364,29.121,,181.29,181.68,,1.0784,1093.77,13.924000000000001,104.67
2016-01-07,607.94,47.731,22.378,28.031999999999996,,176.93,177.33,,1.0932,1109.92,14.539000000000001,106.15
2016-01-08,607.05,47.876999999999995,22.496,27.741,,175.0,175.38,,1.0928,1103.96,14.187000000000001,105.68
2016-01-11,617.74,47.85,22.861,28.225,,175.17,175.57,,1.0859,1094.56,13.600999999999999,104.74
2016-01-12,617.89,48.288999999999994,23.193,28.771,,176.58,176.89,,1.0856,1086.41,13.299000000000001,104.21
2016-01-13,581.81,47.246,22.596,28.094,,172.17,172.57,,1.0879,1093.66,13.299000000000001,104.72
2016-01-14,593.0,48.592,23.090999999999998,28.822,,174.97,175.35,,1.087,1079.23,12.849,103.02
2016-01-15,570.18,46.653,22.535999999999998,26.199,,171.19,171.66,,1.091,1088.11,12.785,104.09
2016-01-19,574.48,46.257,22.426,26.237,,171.45,171.75,,1.0915,1087.83,12.184000000000001,103.98
2016-01-20,571.77,46.468999999999994,22.456999999999997,26.05,,169.27,169.74,,1.0893,1101.32,12.555,105.37
2016-01-21,575.02,46.18600000000001,22.343000000000004,26.112,,170.22,170.6,,1.0873,1101.41,12.615,105.49
2016-01-22,596.38,47.84,23.531,26.346,,173.7,174.13,,1.0797,1097.66,12.731,105.0
2016-01-25,596.53,47.382,23.072,26.06,,171.09,171.51,,1.0848,1107.95,13.054,106.08
2016-01-26,601.25,47.731,23.2,26.36,,173.43,173.82,,1.0862,1120.08,13.651,107.29
2016-01-27,583.35,46.863,21.676,26.246,,171.51,171.96,,1.0893,1125.06,13.875,107.69
2016-01-28,635.35,47.628,21.83,26.386,,172.44,172.87,,1.0938,1115.13,13.542,106.54
2016-01-29,585.61,50.356,22.584,27.311999999999998,,176.64,176.98,,1.0835,1117.69,13.885,106.949
2016-02-01,574.81,50.053000000000004,22.374000000000002,27.135,,176.57,176.96,,1.089,1127.9,14.314,108.05
2016-02-02,552.1,48.492,21.921,26.237,,173.39,173.79,,1.0918,1129.07,13.972000000000001,108.09
2016-02-03,531.07,47.721000000000004,22.355,26.058000000000003,,174.42,174.69,,1.1103,1142.65,14.999,109.25
2016-02-04,536.26,47.574,22.534000000000002,26.439,,174.7,175.09,,1.1218,1156.09,15.78,110.57
2016-02-05,502.13,45.891999999999996,21.932,25.789,,171.39,171.76,,1.1161,1173.45,16.66,112.32
2016-02-08,488.1,45.206,22.164,25.595,,169.1,169.45,,1.1195,1189.42,17.07,113.79
2016-02-09,482.07,45.086999999999996,22.159000000000002,25.586,,169.09,169.38,,1.1295,1189.08,16.367,113.58
2016-02-10,490.48,45.48,21.991,25.07,,168.95,169.29,,1.1295,1195.8,16.748,114.46
2016-02-11,503.82,45.461999999999996,21.858,25.061,,166.73,167.17,,1.133,1247.25,17.949,119.059
2016-02-12,507.08,46.20399999999999,21.926,25.435,,170.16,170.53,,1.1253,1238.61,18.409000000000002,118.36
2016-02-16,521.1,47.08,22.543000000000003,25.561,,173.05,173.42,,1.1141,1200.8,16.816,114.77
